Zipcode,City,County,Region,Latitude,Longitude
90001,Los Angeles,Los Angeles,Los Angeles,33.973593,-118.247897
90002,Los Angeles,Los Angeles,Los Angeles,33.949009,-118.245976
90003,Los Angeles,Los Angeles,Los Angeles,33.964032,-118.273705
90004,Los Angeles,Los Angeles,Los Angeles,34.076067,-118.310767
90005,Los Angeles,Los Angeles,Los Angeles,34.058384,-118.311342
90006,Los Angeles,Los Angeles,Los Angeles,34.047604,-118.292271
90007,Los Angeles,Los Angeles,Los Angeles,34.02654,-118.282786
90008,Los Angeles,Los Angeles,Los Angeles,34.006924,-118.345668
90009,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2425
90010,Los Angeles,Los Angeles,Los Angeles,34.063288,-118.312069
90011,Los Angeles,Los Angeles,Los Angeles,34.009842,-118.258642
90012,Los Angeles,Los Angeles,Los Angeles,34.065549,-118.24054
90013,Los Angeles,Los Angeles,Los Angeles,34.045639,-118.241644
90014,Los Angeles,Los Angeles,Los Angeles,34.043027,-118.252267
90015,Los Angeles,Los Angeles,Los Angeles,34.040499,-118.267022
90016,Los Angeles,Los Angeles,Los Angeles,34.029034,-118.357757
90017,Los Angeles,Los Angeles,Los Angeles,34.05285,-118.264858
90018,Los Angeles,Los Angeles,Los Angeles,34.027281,-118.317659
90019,Los Angeles,Los Angeles,Los Angeles,34.048545,-118.339502
90020,Los Angeles,Los Angeles,Los Angeles,34.066086,-118.311404
90021,Los Angeles,Los Angeles,Los Angeles,34.029837,-118.240344
90022,Los Angeles,Los Angeles,Los Angeles,34.029386,-118.151264
90023,Los Angeles,Los Angeles,Los Angeles,34.017238,-118.200211
90024,Los Angeles,Los Angeles,Los Angeles,34.065677,-118.434088
90025,Los Angeles,Los Angeles,Los Angeles,34.045358,-118.443574
90026,Los Angeles,Los Angeles,Los Angeles,34.076068,-118.262339
90027,Los Angeles,Los Angeles,Los Angeles,34.128046,-118.289065
90028,Los Angeles,Los Angeles,Los Angeles,34.099603,-118.327532
90029,Los Angeles,Los Angeles,Los Angeles,34.089679,-118.292618
90030,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90031,Los Angeles,Los Angeles,Los Angeles,34.07913,-118.218128
90032,Los Angeles,Los Angeles,Los Angeles,34.082594,-118.177274
90033,Los Angeles,Los Angeles,Los Angeles,34.049662,-118.211313
90034,Los Angeles,Los Angeles,Los Angeles,34.029334,-118.399406
90035,Los Angeles,Los Angeles,Los Angeles,34.052107,-118.385271
90036,Los Angeles,Los Angeles,Los Angeles,34.070436,-118.350486
90037,Los Angeles,Los Angeles,Los Angeles,34.00329,-118.28894
90038,Los Angeles,Los Angeles,Los Angeles,34.089167,-118.32715
90039,Los Angeles,Los Angeles,Los Angeles,34.12059,-118.255117
90040,Los Angeles,Los Angeles,Los Angeles,33.994062,-118.152349
90041,Los Angeles,Los Angeles,Los Angeles,34.1341,-118.205333
90042,Los Angeles,Los Angeles,Los Angeles,34.113302,-118.191494
90043,Los Angeles,Los Angeles,Los Angeles,33.985471,-118.337998
90044,Los Angeles,Los Angeles,Los Angeles,33.953125,-118.291963
90045,Los Angeles,Los Angeles,Los Angeles,33.955074,-118.402
90046,Los Angeles,Los Angeles,Los Angeles,34.10727,-118.36889
90047,Los Angeles,Los Angeles,Los Angeles,33.953042,-118.309428
90048,Los Angeles,Los Angeles,Los Angeles,34.070997,-118.376175
90049,Los Angeles,Los Angeles,Los Angeles,34.086348,-118.48826
90050,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90051,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90052,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90053,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90054,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90055,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90056,Los Angeles,Los Angeles,Los Angeles,33.994486,-118.374313
90057,Los Angeles,Los Angeles,Los Angeles,34.062349,-118.27615
90058,Los Angeles,Los Angeles,Los Angeles,34.001856,-118.212618
90059,Los Angeles,Los Angeles,Los Angeles,33.92071,-118.245186
90060,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90061,Los Angeles,Los Angeles,Los Angeles,33.920602,-118.273928
90062,Los Angeles,Los Angeles,Los Angeles,34.003654,-118.309719
90063,Los Angeles,Los Angeles,Los Angeles,34.043832,-118.187484
90064,Los Angeles,Los Angeles,Los Angeles,34.037084,-118.427894
90065,Los Angeles,Los Angeles,Los Angeles,34.111484,-118.228648
90066,Los Angeles,Los Angeles,Los Angeles,34.00015,-118.432598
90067,Los Angeles,Los Angeles,Los Angeles,34.05775,-118.4138
90068,Los Angeles,Los Angeles,Los Angeles,34.129853,-118.335456
90069,West Hollywood,Los Angeles,Los Angeles,34.094175,-118.38091
90070,Los Angeles,Los Angeles,Los Angeles,34.0578,-118.2725
90071,Los Angeles,Los Angeles,Los Angeles,34.052456,-118.255309
90072,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90073,Los Angeles,Los Angeles,Los Angeles,34.059232,-118.451407
90074,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90075,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90076,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90077,Los Angeles,Los Angeles,Los Angeles,34.102676,-118.452472
90078,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90079,Los Angeles,Los Angeles,Los Angeles,34.0529,-118.2407
90080,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90081,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90082,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90083,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90084,Los Angeles,Los Angeles,Los Angeles,34.0617,-118.4474
90086,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90087,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90088,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90089,Los Angeles,Los Angeles,Los Angeles,34.021843,-118.288333
90090,Dodgertown,Los Angeles,Los Angeles,34.072662,-118.245296
90091,Los Angeles,Los Angeles,Los Angeles,34.0002,-118.1535
90093,Los Angeles,Los Angeles,Los Angeles,34.0522,-118.2429
90094,Los Angeles,Los Angeles,Los Angeles,33.976228,-118.417096
90095,Los Angeles,Los Angeles,Los Angeles,34.071042,-118.443236
90096,Los Angeles,Los Angeles,Los Angeles,34.0765,-118.2093
90099,Los Angeles,Los Angeles,Los Angeles,34.0597,-118.2489
90101,Los Angeles,Los Angeles,Los Angeles,34.0588,-118.2478
90103,Los Angeles,Los Angeles,Los Angeles,34.0583,-118.2476
90189,Los Angeles,Los Angeles,Los Angeles,34.0583,-118.2476
90201,Bell Gardens,Los Angeles,Los Angeles,33.976168,-118.167642
90202,Bell,Los Angeles,Los Angeles,33.9656,-118.1519
90209,Beverly Hills,Los Angeles,Los Angeles,34.0738,-118.3994
90210,Beverly Hills,Los Angeles,Los Angeles,34.103131,-118.416253
90211,Beverly Hills,Los Angeles,Los Angeles,34.064588,-118.381369
90212,Beverly Hills,Los Angeles,Los Angeles,34.061062,-118.402054
90213,Beverly Hills,Los Angeles,Los Angeles,34.0738,-118.3994
90220,Compton,Los Angeles,Los Angeles,33.875014,-118.240778
90221,Compton,Los Angeles,Los Angeles,33.880072,-118.201276
90222,Compton,Los Angeles,Los Angeles,33.913738,-118.2355
90223,Compton,Los Angeles,Los Angeles,33.8959,-118.2192
90224,Compton,Los Angeles,Los Angeles,33.8959,-118.2192
90230,Culver City,Los Angeles,Los Angeles,33.995436,-118.399869
90231,Culver City,Los Angeles,Los Angeles,34.0212,-118.3956
90232,Culver City,Los Angeles,Los Angeles,34.019322,-118.393494
90233,Culver City,Los Angeles,Los Angeles,34.0212,-118.3956
90239,Downey,Los Angeles,Los Angeles,33.94,-118.1319
90240,Downey,Los Angeles,Los Angeles,33.955889,-118.118868
90241,Downey,Los Angeles,Los Angeles,33.938979,-118.125611
90242,Downey,Los Angeles,Los Angeles,33.923122,-118.139078
90245,El Segundo,Los Angeles,Los Angeles,33.916064,-118.404075
90247,Gardena,Los Angeles,Los Angeles,33.894633,-118.299208
90248,Gardena,Los Angeles,Los Angeles,33.88136,-118.285595
90249,Gardena,Los Angeles,Los Angeles,33.899712,-118.317669
90250,Hawthorne,Los Angeles,Los Angeles,33.912776,-118.345632
90251,Hawthorne,Los Angeles,Los Angeles,33.9167,-118.3514
90254,Hermosa Beach,Los Angeles,Los Angeles,33.864786,-118.397186
90255,Huntington Park,Los Angeles,Los Angeles,33.977482,-118.212979
90260,Lawndale,Los Angeles,Los Angeles,33.887418,-118.356098
90261,Lawndale,Los Angeles,Los Angeles,33.895363,-118.376895
90262,Lynwood,Los Angeles,Los Angeles,33.925311,-118.203077
90263,Malibu,Los Angeles,Los Angeles,34.039856,-118.707747
90264,Malibu,Los Angeles,Los Angeles,34.0415,-118.6365
90265,Malibu,Los Angeles,Los Angeles,34.063714,-118.789759
90266,Manhattan Beach,Los Angeles,Los Angeles,33.889494,-118.400897
90267,Manhattan Beach,Los Angeles,Los Angeles,33.8899,-118.4016
90270,Maywood,Los Angeles,Los Angeles,33.988426,-118.187323
90272,Pacific Palisades,Los Angeles,Los Angeles,34.078345,-118.5475
90274,Palos Verdes Peninsula,Los Angeles,Los Angeles,33.7734,-118.372012
90275,Rancho Palos Verdes,Los Angeles,Los Angeles,33.758866,-118.35986
90277,Redondo Beach,Los Angeles,Los Angeles,33.830793,-118.387452
90278,Redondo Beach,Los Angeles,Los Angeles,33.874488,-118.372031
90280,South Gate,Los Angeles,Los Angeles,33.938527,-118.190404
90290,Topanga,Los Angeles,Los Angeles,34.089936,-118.609224
90291,Venice,Los Angeles,Los Angeles,33.994162,-118.46371
90292,Marina Del Rey,Los Angeles,Los Angeles,33.977854,-118.445271
90293,Playa Del Rey,Los Angeles,Los Angeles,33.945553,-118.441219
90294,Venice,Los Angeles,Los Angeles,33.9905,-118.4595
90295,Marina Del Rey,Los Angeles,Los Angeles,33.9813,-118.4387
90296,Playa Del Rey,Los Angeles,Los Angeles,33.9487,-118.4449
90301,Inglewood,Los Angeles,Los Angeles,33.958356,-118.361289
90302,Inglewood,Los Angeles,Los Angeles,33.972916,-118.353822
90303,Inglewood,Los Angeles,Los Angeles,33.934602,-118.330831
90304,Inglewood,Los Angeles,Los Angeles,33.934563,-118.361284
90305,Inglewood,Los Angeles,Los Angeles,33.959984,-118.33094
90306,Inglewood,Los Angeles,Los Angeles,33.9617,-118.3523
90307,Inglewood,Los Angeles,Los Angeles,33.9617,-118.3523
90308,Inglewood,Los Angeles,Los Angeles,33.9617,-118.3523
90309,Inglewood,Los Angeles,Los Angeles,33.9617,-118.3523
90310,Inglewood,Los Angeles,Los Angeles,33.9617,-118.3523
90311,Inglewood,Los Angeles,Los Angeles,33.9609,-118.3514
90312,Inglewood,Los Angeles,Los Angeles,33.9617,-118.3523
90401,Santa Monica,Los Angeles,Los Angeles,34.01533,-118.493592
90402,Santa Monica,Los Angeles,Los Angeles,34.035004,-118.502192
90403,Santa Monica,Los Angeles,Los Angeles,34.030517,-118.490407
90404,Santa Monica,Los Angeles,Los Angeles,34.02684,-118.471847
90405,Santa Monica,Los Angeles,Los Angeles,34.011335,-118.468458
90406,Santa Monica,Los Angeles,Los Angeles,34.0195,-118.4906
90407,Santa Monica,Los Angeles,Los Angeles,34.0195,-118.4906
90408,Santa Monica,Los Angeles,Los Angeles,34.0195,-118.4906
90409,Santa Monica,Los Angeles,Los Angeles,34.0195,-118.4906
90410,Santa Monica,Los Angeles,Los Angeles,34.0195,-118.4906
90411,Santa Monica,Los Angeles,Los Angeles,34.0195,-118.4906
90501,Torrance,Los Angeles,Los Angeles,33.830237,-118.313538
90502,Torrance,Los Angeles,Los Angeles,33.833983,-118.292258
90503,Torrance,Los Angeles,Los Angeles,33.840222,-118.353171
90504,Torrance,Los Angeles,Los Angeles,33.872637,-118.331348
90505,Torrance,Los Angeles,Los Angeles,33.804047,-118.351901
90506,Torrance,Los Angeles,Los Angeles,33.883212,-118.332493
90507,Torrance,Los Angeles,Los Angeles,33.8355,-118.3399
90508,Torrance,Los Angeles,Los Angeles,33.8355,-118.3399
90509,Torrance,Los Angeles,Los Angeles,33.8355,-118.3399
90510,Torrance,Los Angeles,Los Angeles,33.8355,-118.3399
90601,Whittier,Los Angeles,Los Angeles,34.00327,-118.026117
90602,Whittier,Los Angeles,Los Angeles,33.968424,-118.030328
90603,Whittier,Los Angeles,Los Angeles,33.947128,-117.994778
90604,Whittier,Los Angeles,Los Angeles,33.932711,-118.009049
90605,Whittier,Los Angeles,Los Angeles,33.946964,-118.015338
90606,Whittier,Los Angeles,Los Angeles,33.981524,-118.064385
90607,Whittier,Los Angeles,Los Angeles,33.9792,-118.0317
90608,Whittier,Los Angeles,Los Angeles,33.9792,-118.0317
90609,Whittier,Los Angeles,Los Angeles,33.9792,-118.0317
90610,Whittier,Los Angeles,Los Angeles,33.9685,-118.0698
90620,Buena Park,Orange,Orange,33.841658,-118.007763
90621,Buena Park,Orange,Orange,33.875896,-117.993701
90622,Buena Park,Orange,Orange,33.8677,-117.9974
90623,La Palma,Orange,Orange,33.850825,-118.04352
90624,Buena Park,Orange,Orange,33.8677,-117.9974
90630,Cypress,Orange,Orange,33.818927,-118.037008
90631,La Habra,Orange,Orange,33.939338,-117.955881
90632,La Habra,Orange,Orange,33.9319,-117.9455
90633,La Habra,Orange,Orange,33.9319,-117.9455
90637,La Mirada,Los Angeles,Los Angeles,33.9172,-118.0114
90638,La Mirada,Los Angeles,Los Angeles,33.900831,-118.007176
90639,La Mirada,Los Angeles,Los Angeles,33.906793,-118.015356
90640,Montebello,Los Angeles,Los Angeles,34.007912,-118.107451
90650,Norwalk,Los Angeles,Los Angeles,33.90725,-118.075758
90651,Norwalk,Los Angeles,Los Angeles,33.9024,-118.0806
90652,Norwalk,Los Angeles,Los Angeles,33.9024,-118.0806
90660,Pico Rivera,Los Angeles,Los Angeles,33.986641,-118.086329
90661,Pico Rivera,Los Angeles,Los Angeles,33.9833,-118.0958
90662,Pico Rivera,Los Angeles,Los Angeles,33.9833,-118.0958
90670,Santa Fe Springs,Los Angeles,Los Angeles,33.923248,-118.057571
90671,Santa Fe Springs,Los Angeles,Los Angeles,33.9472,-118.0846
90680,Stanton,Orange,Orange,33.795232,-117.998295
90701,Artesia,Los Angeles,Los Angeles,33.866827,-118.080138
90702,Artesia,Los Angeles,Los Angeles,33.8656,-118.0825
90703,Cerritos,Los Angeles,Los Angeles,33.866957,-118.068644
90704,Avalon,Los Angeles,Los Angeles,33.341632,-118.328099
90706,Bellflower,Los Angeles,Los Angeles,33.88804,-118.129019
90707,Bellflower,Los Angeles,Los Angeles,33.8819,-118.1162
90710,Harbor City,Los Angeles,Los Angeles,33.798014,-118.296692
90711,Lakewood,Los Angeles,Los Angeles,33.8539,-118.1333
90712,Lakewood,Los Angeles,Los Angeles,33.845386,-118.146368
90713,Lakewood,Los Angeles,Los Angeles,33.850506,-118.109299
90714,Lakewood,Los Angeles,Los Angeles,33.8539,-118.1333
90715,Lakewood,Los Angeles,Los Angeles,33.840564,-118.078756
90716,Hawaiian Gardens,Los Angeles,Los Angeles,33.831326,-118.072919
90717,Lomita,Los Angeles,Los Angeles,33.791307,-118.318634
90720,Los Alamitos,Orange,Orange,33.797166,-118.062836
90721,Los Alamitos,Orange,Orange,33.8032,-118.0714
90723,Paramount,Los Angeles,Los Angeles,33.899133,-118.165187
90731,San Pedro,Los Angeles,Los Angeles,33.743297,-118.275432
90732,San Pedro,Los Angeles,Los Angeles,33.74699,-118.314814
90733,San Pedro,Los Angeles,Los Angeles,33.7358,-118.2916
90734,San Pedro,Los Angeles,Los Angeles,33.7358,-118.2916
90740,Seal Beach,Orange,Orange,33.756867,-118.078642
90742,Sunset Beach,Orange,Orange,33.717789,-118.071046
90743,Surfside,Orange,Orange,33.728399,-118.085506
90744,Wilmington,Los Angeles,Los Angeles,33.778916,-118.25927
90745,Carson,Los Angeles,Los Angeles,33.826185,-118.258874
90746,Carson,Los Angeles,Los Angeles,33.860848,-118.257065
90747,Carson,Los Angeles,Los Angeles,33.862564,-118.257241
90748,Wilmington,Los Angeles,Los Angeles,33.78,-118.2619
90749,Carson,Los Angeles,Los Angeles,33.8317,-118.2811
90755,Signal Hill,Los Angeles,Los Angeles,33.80438,-118.167236
90801,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90802,Long Beach,Los Angeles,Los Angeles,33.746545,-118.213256
90803,Long Beach,Los Angeles,Los Angeles,33.759576,-118.13021
90804,Long Beach,Los Angeles,Los Angeles,33.786203,-118.145179
90805,Long Beach,Los Angeles,Los Angeles,33.862002,-118.1777
90806,Long Beach,Los Angeles,Los Angeles,33.810948,-118.174942
90807,Long Beach,Los Angeles,Los Angeles,33.830707,-118.175336
90808,Long Beach,Los Angeles,Los Angeles,33.828732,-118.110168
90809,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90810,Long Beach,Los Angeles,Los Angeles,33.818316,-118.223102
90813,Long Beach,Los Angeles,Los Angeles,33.777769,-118.203827
90814,Long Beach,Los Angeles,Los Angeles,33.771097,-118.142338
90815,Long Beach,Los Angeles,Los Angeles,33.793544,-118.114442
90822,Long Beach,Los Angeles,Los Angeles,33.737514,-118.255812
90831,Long Beach,Los Angeles,Los Angeles,33.7823,-118.1555
90832,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90833,Long Beach,Los Angeles,Los Angeles,33.7808,-118.1589
90834,Long Beach,Los Angeles,Los Angeles,33.7807,-118.1552
90835,Long Beach,Los Angeles,Los Angeles,33.7801,-118.1586
90840,Long Beach,Los Angeles,Los Angeles,33.781929,-118.11567
90842,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90844,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90846,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90847,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90848,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90853,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
90895,Carson,Los Angeles,Los Angeles,33.83968,-118.25959
90899,Long Beach,Los Angeles,Los Angeles,33.7668,-118.1886
91001,Altadena,Los Angeles,Los Angeles,34.196307,-118.135582
91003,Altadena,Los Angeles,Los Angeles,34.1897,-118.1303
91006,Arcadia,Los Angeles,Los Angeles,34.134384,-118.032442
91007,Arcadia,Los Angeles,Los Angeles,34.125076,-118.049534
91008,Duarte,Los Angeles,Los Angeles,34.154308,-117.968588
91009,Duarte,Los Angeles,Los Angeles,34.1397,-117.9765
91010,Duarte,Los Angeles,Los Angeles,34.141507,-117.957065
91011,La Canada Flintridge,Los Angeles,Los Angeles,34.229774,-118.097232
91012,La Canada Flintridge,Los Angeles,Los Angeles,34.2086,-118.2014
91016,Monrovia,Los Angeles,Los Angeles,34.153509,-117.974083
91017,Monrovia,Los Angeles,Los Angeles,34.1482,-117.9983
91020,Montrose,Los Angeles,Los Angeles,34.21193,-118.230135
91021,Montrose,Los Angeles,Los Angeles,34.2067,-118.2236
91023,Mount Wilson,Los Angeles,Los Angeles,34.2267,-118.0655
91024,Sierra Madre,Los Angeles,Los Angeles,34.168557,-118.047054
91025,Sierra Madre,Los Angeles,Los Angeles,34.1618,-118.0518
91030,South Pasadena,Los Angeles,Los Angeles,34.113024,-118.156517
91031,South Pasadena,Los Angeles,Los Angeles,34.1162,-118.1497
91040,Sunland,Los Angeles,Los Angeles,34.285314,-118.314477
91041,Sunland,Los Angeles,Los Angeles,34.2666,-118.3016
91042,Tujunga,Los Angeles,Los Angeles,34.280082,-118.235202
91043,Tujunga,Los Angeles,Los Angeles,34.2524,-118.2876
91046,Verdugo City,Los Angeles,Los Angeles,34.2114,-118.2389
91066,Arcadia,Los Angeles,Los Angeles,34.1398,-118.0346
91077,Arcadia,Los Angeles,Los Angeles,34.1398,-118.0346
91101,Pasadena,Los Angeles,Los Angeles,34.146829,-118.138157
91102,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91103,Pasadena,Los Angeles,Los Angeles,34.167659,-118.169566
91104,Pasadena,Los Angeles,Los Angeles,34.169747,-118.122206
91105,Pasadena,Los Angeles,Los Angeles,34.144298,-118.168104
91106,Pasadena,Los Angeles,Los Angeles,34.13791,-118.12945
91107,Pasadena,Los Angeles,Los Angeles,34.162012,-118.08942
91108,San Marino,Los Angeles,Los Angeles,34.121189,-118.115064
91109,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91110,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91114,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91115,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91116,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91117,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91118,San Marino,Los Angeles,Los Angeles,34.1478,-118.1436
91121,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91123,Pasadena,Los Angeles,Los Angeles,34.142701,-118.158077
91124,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91125,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91126,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91129,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91182,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91184,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91185,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91188,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91189,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91199,Pasadena,Los Angeles,Los Angeles,34.1478,-118.1436
91201,Glendale,Los Angeles,Los Angeles,34.171454,-118.291629
91202,Glendale,Los Angeles,Los Angeles,34.169903,-118.266327
91203,Glendale,Los Angeles,Los Angeles,34.152822,-118.265606
91204,Glendale,Los Angeles,Los Angeles,34.132834,-118.261674
91205,Glendale,Los Angeles,Los Angeles,34.134615,-118.24156
91206,Glendale,Los Angeles,Los Angeles,34.166494,-118.218728
91207,Glendale,Los Angeles,Los Angeles,34.187878,-118.258915
91208,Glendale,Los Angeles,Los Angeles,34.193274,-118.249545
91209,Glendale,Los Angeles,Los Angeles,34.1427,-118.2544
91210,Glendale,Los Angeles,Los Angeles,34.1445,-118.2567
91214,La Crescenta,Los Angeles,Los Angeles,34.231248,-118.245509
91221,Glendale,Los Angeles,Los Angeles,34.1427,-118.2544
91222,Glendale,Los Angeles,Los Angeles,34.1427,-118.2544
91224,La Crescenta,Los Angeles,Los Angeles,34.1427,-118.2544
91225,Glendale,Los Angeles,Los Angeles,34.1427,-118.2544
91226,Glendale,Los Angeles,Los Angeles,34.1427,-118.2544
91301,Agoura Hills,Los Angeles,Los Angeles,34.143464,-118.763206
91302,Calabasas,Los Angeles,Los Angeles,34.121058,-118.664614
91303,Canoga Park,Los Angeles,Los Angeles,34.19738,-118.601551
91304,Canoga Park,Los Angeles,Los Angeles,34.229635,-118.63071
91305,Canoga Park,Los Angeles,Los Angeles,34.2012,-118.5975
91306,Winnetka,Los Angeles,Los Angeles,34.210587,-118.575386
91307,West Hills,Los Angeles,Los Angeles,34.209405,-118.679858
91308,West Hills,Los Angeles,Los Angeles,34.2012,-118.5975
91309,Canoga Park,Los Angeles,Los Angeles,34.2012,-118.5975
91310,Castaic,Los Angeles,Los Angeles,34.4864,-118.5786
91311,Chatsworth,Los Angeles,Los Angeles,34.286824,-118.59588
91313,Chatsworth,Los Angeles,Los Angeles,34.2575,-118.6005
91316,Encino,Los Angeles,Los Angeles,34.162104,-118.516442
91319,Newbury Park,Ventura,Los Angeles,34.1843,-118.9097
91320,Newbury Park,Ventura,Los Angeles,34.142458,-118.976227
91321,Newhall,Los Angeles,Los Angeles,34.360423,-118.462416
91322,Newhall,Los Angeles,Los Angeles,34.3849,-118.53
91324,Northridge,Los Angeles,Los Angeles,34.238806,-118.55348
91325,Northridge,Los Angeles,Los Angeles,34.233017,-118.519216
91326,Porter Ranch,Los Angeles,Los Angeles,34.280752,-118.557341
91327,Northridge,Los Angeles,Los Angeles,34.2284,-118.5356
91328,Northridge,Los Angeles,Los Angeles,34.2284,-118.5356
91329,Northridge,Los Angeles,Los Angeles,34.2284,-118.5356
91330,Northridge,Los Angeles,Los Angeles,34.242928,-118.527303
91331,Pacoima,Los Angeles,Los Angeles,34.256679,-118.418553
91333,Pacoima,Los Angeles,Los Angeles,34.2628,-118.4264
91334,Pacoima,Los Angeles,Los Angeles,34.2574,-118.2559
91335,Reseda,Los Angeles,Los Angeles,34.200664,-118.540392
91337,Reseda,Los Angeles,Los Angeles,34.2012,-118.5356
91340,San Fernando,Los Angeles,Los Angeles,34.287208,-118.433342
91341,San Fernando,Los Angeles,Los Angeles,34.2818,-118.4383
91342,Sylmar,Los Angeles,Los Angeles,34.350182,-118.302561
91343,North Hills,Los Angeles,Los Angeles,34.239061,-118.477183
91344,Granada Hills,Los Angeles,Los Angeles,34.293952,-118.507635
91345,Mission Hills,Los Angeles,Los Angeles,34.27177,-118.457351
91346,Mission Hills,Los Angeles,Los Angeles,34.2575,-118.4663
91350,Santa Clarita,Los Angeles,Los Angeles,34.424243,-118.507344
91351,Canyon Country,Los Angeles,Los Angeles,34.433792,-118.462336
91352,Sun Valley,Los Angeles,Los Angeles,34.231612,-118.344504
91353,Sun Valley,Los Angeles,Los Angeles,34.2177,-118.3694
91354,Valencia,Los Angeles,Los Angeles,34.452371,-118.553192
91355,Valencia,Los Angeles,Los Angeles,34.420919,-118.606354
91356,Tarzana,Los Angeles,Los Angeles,34.155006,-118.546246
91357,Tarzana,Los Angeles,Los Angeles,34.1734,-118.5531
91358,Thousand Oaks,Ventura,Los Angeles,34.1707,-118.8364
91359,Westlake Village,Ventura,Los Angeles,34.1707,-118.8364
91360,Thousand Oaks,Ventura,Los Angeles,34.213406,-118.88138
91361,Westlake Village,Ventura,Los Angeles,34.149552,-118.878212
91362,Thousand Oaks,Ventura,Los Angeles,34.196318,-118.819288
91364,Woodland Hills,Los Angeles,Los Angeles,34.154169,-118.59944
91365,Woodland Hills,Los Angeles,Los Angeles,34.1684,-118.605
91367,Woodland Hills,Los Angeles,Los Angeles,34.174899,-118.615271
91371,Woodland Hills,Los Angeles,Los Angeles,34.183567,-118.579743
91372,Calabasas,Los Angeles,Los Angeles,34.1575,-118.6375
91376,Agoura Hills,Los Angeles,Los Angeles,34.1232,-118.77
91377,Oak Park,Ventura,Los Angeles,34.18816,-118.764801
91380,Santa Clarita,Los Angeles,Los Angeles,34.4194,-118.5558
91381,Stevenson Ranch,Los Angeles,Los Angeles,34.37075,-118.616305
91382,Santa Clarita,Los Angeles,Los Angeles,34.3796,-118.5278
91383,Santa Clarita,Los Angeles,Los Angeles,34.4309,-118.57
91384,Castaic,Los Angeles,Los Angeles,34.530652,-118.63399
91385,Valencia,Los Angeles,Los Angeles,34.2007,-118.5393
91386,Canyon Country,Los Angeles,Los Angeles,34.4985,-118.3966
91387,Canyon Country,Los Angeles,Los Angeles,34.424742,-118.410016
91390,Santa Clarita,Los Angeles,Los Angeles,34.536249,-118.401606
91392,Sylmar,Los Angeles,Los Angeles,34.3076,-118.4485
91393,North Hills,Los Angeles,Los Angeles,34.1618,-118.2817
91394,Granada Hills,Los Angeles,Los Angeles,34.2647,-118.5222
91395,Mission Hills,Los Angeles,Los Angeles,34.2575,-118.4663
91396,Winnetka,Los Angeles,Los Angeles,34.2083,-118.5752
